item_id,4000,212200,8500,320,240,47410,8930,113400,230410,730,1250,39120,10,346900,550,39210,268420,363970,201230,48700,236850,252490,107410,218230,203770,326160,323370,402840,293260,237310,105600,234330,211420,2100,34030,220200,9880,17080,214950,359050,9900,4560,266430,233450,346110,212160,268850,304030,200210,80,500,300,4920,212500,24960,33930,432020,46740,109600,11610,3900,216150,15170,49520,250900,221100,47890,377160,255710,78000,214360,405640,301520,209080,30,209270,304050,219640,311210,20,231430,17450,386360,287450,222520,17480,335240,215080,211820,25910,220820,265610,22130,306130,201310,1280,65800,104700,313120,290080
4000,0.9999999999999998,0.26726124191242434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.5345224838248487,0.0,0.0,0.4999999999999999,0.2886751345948129,0.408248290463863,0.0,0.408248290463863,0.0,0.0,0.408248290463863,0.0,0.0,0.35355339059327373,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.816496580927726,0.0,0.0,0.35355339059327373,0.816496580927726,0.3162277660168379,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.408248290463863,0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35355339059327373,0.7071067811865475,0.0,0.4999999999999999,0.0,0.408248290463863,0.7071067811865475,0.5773502691896258,0.7071067811865475,0.0,0.4999999999999999,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.35355339059327373,0.0,0.408248290463863,0.0,0.3162277660168379,0.0,0.408248290463863,0.0,0.0,0.0,0.4999999999999999,0.4999999999999999,0.35355339059327373,0.3162277660168379,0.408248290463863,0.7071067811865475
212200,0.26726124191242434,0.9999999999999997,0.6761234037828131,0.3779644730092272,0.3779644730092272,0.4364357804719848,0.0,0.6546536707079772,0.5345224838248487,0.3779644730092272,0.3779644730092272,0.6546536707079772,0.3779644730092272,0.4364357804719848,0.3779644730092272,0.5345224838248487,0.8451542547285164,0.7142857142857141,0.6546536707079772,0.5345224838248487,0.26726124191242434,0.6172133998483676,0.4364357804719848,0.6546536707079772,0.4364357804719848,0.4364357804719848,0.8451542547285164,0.4364357804719848,0.4364357804719848,0.9258200997725515,0.5669467095138407,0.6546536707079772,0.5345224838248487,0.5345224838248487,0.0,0.26726124191242434,0.6546536707079772,0.5345224838248487,0.0,0.4364357804719848,0.6546536707079772,0.26726124191242434,0.3779644730092272,0.2182178902359924,0.6761234037828131,0.8451542547285164,0.0,0.6546536707079772,0.6761234037828131,0.3779644730092272,0.3779644730092272,0.3779644730092272,0.2182178902359924,0.6546536707079772,0.3779644730092272,0.4364357804719848,0.3779644730092272,0.3779644730092272,0.8451542547285164,0.7559289460184544,0.0,0.7559289460184544,0.0,0.5345224838248487,0.3779644730092272,0.3779644730092272,0.3779644730092272,0.3779644730092272,0.26726124191242434,0.26726124191242434,0.2182178902359924,0.0,0.7715167498104596,0.5669467095138407,0.3779644730092272,0.0,0.9258200997725515,0.26726124191242434,0.5345224838248487,0.3779644730092272,0.0,0.3779644730092272,0.5345224838248487,0.26726124191242434,0.5669467095138407,0.0,0.4364357804719848,0.6761234037828131,0.6761234037828131,0.0,0.2182178902359924,0.5345224838248487,0.0,0.5345224838248487,0.5345224838248487,0.5345224838248487,0.3779644730092272,0.3380617018914066,0.2182178902359924,0.5669467095138407
8500,0.0,0.6761234037828131,0.9999999999999999,0.4472135954999579,0.4472135954999579,0.7745966692414835,0.4472135954999579,0.7745966692414835,0.6324555320336758,0.4472135954999579,0.4472135954999579,0.7745966692414835,0.4472135954999579,0.25819888974716115,0.4472135954999579,0.6324555320336758,0.6,0.5070925528371099,0.7745966692414835,0.6324555320336758,0.3162277660168379,0.5477225575051662,0.5163977794943223,0.7745966692414835,0.5163977794943223,0.5163977794943223,0.7999999999999999,0.25819888974716115,0.7745966692414835,0.7302967433402215,0.4472135954999579,0.5163977794943223,0.6324555320336758,0.6324555320336758,0.4472135954999579,0.0,0.7745966692414835,0.6324555320336758,0.4472135954999579,0.25819888974716115,0.7745966692414835,0.6324555320336758,0.22360679774997896,0.25819888974716115,0.6,0.7999999999999999,0.0,0.7745966692414835,0.7999999999999999,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.5163977794943223,0.7745966692414835,0.4472135954999579,0.5163977794943223,0.0,0.0,0.7999999999999999,0.8944271909999159,0.4472135954999579,0.6708203932499369,0.4472135954999579,0.6324555320336758,0.4472135954999579,0.4472135954999579,0.0,0.4472135954999579,0.3162277660168379,0.3162277660168379,0.5163977794943223,0.0,0.7302967433402215,0.22360679774997896,0.4472135954999579,0.3162277660168379,0.7302967433402215,0.3162277660168379,0.3162277660168379,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.6324555320336758,0.3162277660168379,0.6708203932499369,0.4472135954999579,0.5163977794943223,0.7999999999999999,0.39999999999999997,0.4472135954999579,0.25819888974716115,0.3162277660168379,0.4472135954999579,0.6324555320336758,0.3162277660168379,0.3162277660168379,0.6708203932499369,0.6,0.0,0.4472135954999579
320,0.0,0.3779644730092272,0.4472135954999579,1.0,1.0,0.0,0.0,0.5773502691896258,0.7071067811865475,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.4082482904638631,0.5773502691896258,0.5773502691896258,0.0,0.0,0.4472135954999579,0.0,0.0,0.4082482904638631,0.5,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,0.7071067811865475,0.0,0.5773502691896258,0.0,0.7071067811865475,0.0,0.0,0.4472135954999579,0.4472135954999579,0.0,0.0,0.4472135954999579,1.0,1.0,1.0,0.5773502691896258,0.0,1.0,0.5773502691896258,0.0,0.0,0.4472135954999579,0.5,0.0,0.0,0.0,0.7071067811865475,1.0,0.5,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.4082482904638631,0.5,1.0,0.0,0.4082482904638631,0.7071067811865475,0.7071067811865475,1.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.0,0.5773502691896258,0.0,0.0,0.0,0.7071067811865475,0.7071067811865475,0.5,0.4472135954999579,0.0,0.5
240,0.0,0.3779644730092272,0.4472135954999579,1.0,1.0,0.0,0.0,0.5773502691896258,0.7071067811865475,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.4082482904638631,0.5773502691896258,0.5773502691896258,0.0,0.0,0.4472135954999579,0.0,0.0,0.4082482904638631,0.5,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,0.7071067811865475,0.0,0.5773502691896258,0.0,0.7071067811865475,0.0,0.0,0.4472135954999579,0.4472135954999579,0.0,0.0,0.4472135954999579,1.0,1.0,1.0,0.5773502691896258,0.0,1.0,0.5773502691896258,0.0,0.0,0.4472135954999579,0.5,0.0,0.0,0.0,0.7071067811865475,1.0,0.5,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.4082482904638631,0.5,1.0,0.0,0.4082482904638631,0.7071067811865475,0.7071067811865475,1.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.0,0.5773502691896258,0.0,0.0,0.0,0.7071067811865475,0.7071067811865475,0.5,0.4472135954999579,0.0,0.5
47410,0.0,0.4364357804719848,0.7745966692414835,0.0,0.0,1.0000000000000002,0.5773502691896258,0.6666666666666669,0.408248290463863,0.0,0.0,0.6666666666666669,0.0,0.3333333333333334,0.0,0.408248290463863,0.5163977794943223,0.4364357804719848,0.6666666666666669,0.0,0.408248290463863,0.2357022603955159,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.5163977794943223,0.3333333333333334,0.6666666666666669,0.4714045207910318,0.0,0.3333333333333334,0.0,0.0,0.5773502691896258,0.0,0.6666666666666669,0.408248290463863,0.5773502691896258,0.0,0.6666666666666669,0.408248290463863,0.2886751345948129,0.3333333333333334,0.25819888974716115,0.5163977794943223,0.0,0.6666666666666669,0.5163977794943223,0.0,0.0,0.0,0.3333333333333334,0.6666666666666669,0.0,0.3333333333333334,0.0,0.0,0.5163977794943223,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.0,0.0,0.2886751345948129,0.0,0.0,0.408248290463863,0.408248290463863,0.3333333333333334,0.0,0.4714045207910318,0.0,0.0,0.408248290463863,0.4714045207910318,0.0,0.0,0.0,0.5773502691896258,0.0,0.408248290463863,0.408248290463863,0.5773502691896258,0.5773502691896258,0.6666666666666669,0.7745966692414835,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.408248290463863,0.0,0.0,0.2886751345948129,0.5163977794943223,0.0,0.0
8930,0.0,0.0,0.4472135954999579,0.0,0.0,0.5773502691896258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3779644730092272,0.0,0.0,0.7071067811865475,0.0,0.5773502691896258,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865475,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.7071067811865475,0.5773502691896258,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865475,0.0,1.0,0.0,0.4472135954999579,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.4472135954999579,0.0,0.0
113400,0.0,0.6546536707079772,0.7745966692414835,0.5773502691896258,0.5773502691896258,0.6666666666666669,0.0,1.0000000000000002,0.816496580927726,0.5773502691896258,0.5773502691896258,0.6666666666666669,0.5773502691896258,0.3333333333333334,0.5773502691896258,0.408248290463863,0.5163977794943223,0.2182178902359924,0.6666666666666669,0.408248290463863,0.0,0.4714045207910318,0.3333333333333334,1.0000000000000002,0.0,0.3333333333333334,0.7745966692414835,0.3333333333333334,0.3333333333333334,0.7071067811865477,0.2886751345948129,0.3333333333333334,0.408248290463863,0.408248290463863,0.0,0.0,0.6666666666666669,0.816496580927726,0.0,0.3333333333333334,0.6666666666666669,0.408248290463863,0.2886751345948129,0.0,0.5163977794943223,0.7745966692414835,0.0,0.6666666666666669,0.7745966692414835,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.3333333333333334,0.6666666666666669,0.5773502691896258,0.3333333333333334,0.0,0.0,0.7745966692414835,0.8660254037844388,0.0,0.5773502691896258,0.0,0.408248290463863,0.5773502691896258,0.5773502691896258,0.0,0.0,0.0,0.0,0.3333333333333334,0.0,0.7071067811865477,0.2886751345948129,0.5773502691896258,0.0,0.7071067811865477,0.408248290463863,0.408248290463863,0.5773502691896258,0.0,0.0,0.816496580927726,0.0,0.5773502691896258,0.0,0.6666666666666669,0.5163977794943223,0.25819888974716115,0.0,0.3333333333333334,0.0,0.0,0.408248290463863,0.408248290463863,0.408248290463863,0.2886751345948129,0.5163977794943223,0.0,0.2886751345948129
230410,0.0,0.5345224838248487,0.6324555320336758,0.7071067811865475,0.7071067811865475,0.408248290463863,0.0,0.816496580927726,0.9999999999999998,0.7071067811865475,0.7071067811865475,0.408248290463863,0.7071067811865475,0.408248290463863,0.7071067811865475,0.0,0.3162277660168379,0.26726124191242434,0.408248290463863,0.4999999999999999,0.0,0.2886751345948129,0.408248290463863,0.816496580927726,0.0,0.0,0.6324555320336758,0.408248290463863,0.408248290463863,0.5773502691896258,0.35355339059327373,0.408248290463863,0.4999999999999999,0.4999999999999999,0.0,0.0,0.408248290463863,0.9999999999999998,0.0,0.408248290463863,0.408248290463863,0.4999999999999999,0.35355339059327373,0.0,0.3162277660168379,0.6324555320336758,0.0,0.408248290463863,0.6324555320336758,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.408248290463863,0.408248290463863,0.7071067811865475,0.408248290463863,0.0,0.0,0.6324555320336758,0.7071067811865475,0.0,0.35355339059327373,0.0,0.4999999999999999,0.7071067811865475,0.35355339059327373,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.5773502691896258,0.35355339059327373,0.7071067811865475,0.0,0.5773502691896258,0.4999999999999999,0.4999999999999999,0.7071067811865475,0.0,0.0,0.9999999999999998,0.0,0.35355339059327373,0.0,0.408248290463863,0.3162277660168379,0.3162277660168379,0.0,0.408248290463863,0.0,0.0,0.0,0.4999999999999999,0.4999999999999999,0.35355339059327373,0.6324555320336758,0.0,0.35355339059327373
